时间戳,硝化液回流流量_平均值,硝化液回流流量_变化值,硝化液回流流量_变化率,循环流量1_平均值,循环流量1_变化值,循环流量1_变化率,厂区环境温度_平均值,厂区环境温度_变化值,厂区环境温度_变化率,厂区环境湿度_平均值,厂区环境湿度_变化值,厂区环境湿度_变化率,一级生化出口PH值_实时值,一级生化出口PH值_HRT平均值,一级生化出口COD_实时值,一级生化出口COD_HRT平均值,一级生化出口氨氮_实时值,一级生化出口氨氮_HRT平均值,一级生化出口SV30_实时值,一级生化出口SV30_HRT平均值,一级生化出口MLSS_实时值,一级生化出口MLSS_HRT平均值,一级生化出口总氮_实时值,一级生化出口总氮_HRT平均值,超滤系统出口PH值_实时值,超滤系统出口PH值_HRT平均值,超滤系统出口COD_实时值,超滤系统出口COD_HRT平均值,超滤系统出口氨氮_实时值,超滤系统出口氨氮_HRT平均值,超滤系统出口COD_输出_t+120min,超滤系统出口氨氮_输出_t+120min
2026-05-11 02:00:00,69.66858502830189,0.0,0.0,0.0,0.0,0.0,19.918490566037725,-0.6900000000000013,-0.03432835820895529,86.57075471698116,2.5999999999999943,0.030267753201396904,8.24,8.250892586990242,729.3,742.1009392344406,12.71,13.777193645985957,99.0,99.0,47.83,45.72507343670025,100.0,100.0,8.343333333333334,8.341022966048298,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-11 04:00:00,66.14526454716979,-5.962967000000006,-0.08518524285714295,105.7823634716981,206.052628,0.0,18.93424528301887,-0.34999999999999787,-0.017994858611825083,90.33584905660378,1.2999999999999972,0.014772727272727241,8.24,8.250666751657938,729.3,742.5767784302908,12.71,13.82849247832294,99.0,99.0,47.83,45.76698894058112,100.0,100.0,8.343333333333334,8.34231472038451,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-11 06:00:00,63.86864551886793,-0.5138849999999877,-0.007895800903112819,205.21443853773582,-0.2705850000000112,-0.0013181848640459357,18.784528301886787,-0.8200000000000003,-0.04253112033195022,90.66886792452836,3.5,0.039503386004514675,8.24,8.25049923391262,729.3,742.8149961704437,12.71,13.851074438198024,99.0,99.0,47.83,45.79326880106317,100.0,100.0,8.343333333333334,8.34298731699408,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-11 08:00:00,63.646818990566025,3.344906000000009,0.0545632806826107,204.35987147169823,-1.2627720000000124,-0.006178884522890372,19.2511320754717,2.4800000000000004,0.13441734417344176,90.14150943396223,-6.3999999999999915,-0.06933911159263263,8.24,8.250373058314581,729.3,742.8918067235395,12.71,13.858861089886275,99.0,99.0,47.83,45.814468582879215,100.0,100.0,8.343333333333334,8.343343094817904,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-11 10:00:00,63.942952009433974,3.2060129999999987,0.05169058566534291,203.7290639245281,0.18038899999999103,0.000887231943950234,22.92650943396226,1.9400000000000013,0.08854404381560937,79.32075471698116,-4.099999999999994,-0.0503067484662576,8.24,8.24988476986886,729.3,744.3583920466218,12.71,13.994083755841508,99.0,99.0,47.83,45.88049285572605,100.0,100.0,8.343333333333334,8.346438620754164,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-11 12:00:00,64.02621045283016,2.7337990000000048,0.04372297091186681,202.85177255660378,-0.300658999999996,-0.001479428671738904,26.58169811320755,4.41,0.18073770491803282,70.87358490566038,-9.200000000000003,-0.12073490813648297,8.24,8.25009692943817,729.3,745.6661357019497,12.71,14.05641632210168,99.0,99.0,47.83,45.88486070629498,100.0,100.0,8.343333333333334,8.348975575593279,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-11 14:00:00,63.722585047169844,2.4583360000000027,0.03911174445021658,202.2268637924528,1.2627720000000124,0.006273953733036865,28.96688679245284,2.1499999999999986,0.07986627043090633,65.37358490566038,-4.200000000000003,-0.060171919770773685,8.24,8.250524444444933,729.3,746.1858256417187,12.71,14.045477606834192,99.0,99.0,47.83,45.863088547009305,100.0,100.0,8.343333333333334,8.349957606842224,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-11 16:00:00,63.55880394339623,1.5972260000000063,0.02515775238515152,201.57222117924525,-1.2627709999999865,-0.0062478161147315895,28.666132075471705,1.2799999999999976,0.0442600276625172,64.65094339622644,-4.199999999999996,-0.06431852986217451,8.24,8.251191882689275,729.3,747.0120300235769,12.71,14.034228229892904,99.0,99.0,47.83,45.8239008965228,100.0,100.0,8.343333333333334,8.351427016012769,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-11 18:00:00,63.08876616981134,1.0185169999999957,0.01604665763941041,201.07764912264165,0.6915280000000052,0.0034512526287099675,28.903396226415094,-1.5500000000000007,-0.05398815743643332,64.77924528301887,6.0,0.09230769230769231,8.24,8.252841442751734,729.3,748.8969377880209,12.71,14.029737109650393,99.0,99.0,47.83,45.73605688696138,100.0,100.0,8.343333333333334,8.354541515377809,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-11 20:00:00,62.02089279245282,-4.215281999999995,-0.06705460182841443,200.9976132641509,-0.06013500000000249,-0.0002998495860535078,26.123396226415107,-0.8699999999999974,-0.03255988023952086,74.04339622641507,0.7999999999999972,0.01098901098901095,8.24,8.252658506122886,729.3,751.0067199605951,12.71,14.106240819385956,99.0,99.0,47.83,45.057747189614005,100.0,100.14434174369224,8.343333333333334,8.340686401866044,500.0,500.0,10.0,10.103203597297632,500.0,10.0
2026-05-11 22:00:00,61.652494886792475,-3.8217539999999985,-0.061001213095661415,200.90370810377362,-0.24052399999999352,-0.0011960909224036612,24.897264150943396,-1.5199999999999996,-0.059467918622848184,76.72830188679244,4.0,0.05235602094240837,8.24,8.252936562410815,729.3,751.9142759099013,12.71,14.490551034416006,99.0,99.0,47.83,45.00201098147795,100.0,100.31569271497206,8.343333333333334,8.340725357062555,500.0,500.0,10.0,10.101652612997324,500.0,10.0
2026-05-12 00:00:00,61.47907837735847,-4.756947000000004,-0.07569901145728528,200.494782245283,-1.1124419999999873,-0.005535323109002884,24.01254716981132,-0.5100000000000016,-0.020944558521560637,78.00283018867925,6.200000000000003,0.08378378378378382,8.24,8.252795935319424,729.3,751.5916605603575,12.71,14.40815428208564,99.0,99.0,47.83,45.031833015789054,100.0,100.28228052176462,8.343333333333334,8.34073639813212,500.0,500.0,10.0,10.101228198735557,500.0,10.0
2026-05-12 02:00:00,60.16853905660376,-2.8425949999999958,-0.046471185231468565,199.93080713207553,-1.4732359999999858,-0.007341556163672506,23.477735849056593,-0.5300000000000011,-0.022297013041649185,81.99622641509433,3.9000000000000057,0.04905660377358498,8.28,8.253121470281457,745.5,752.6279506082461,17.67,14.838634057625187,99.0,99.0,46.02,44.96662821863968,100.0,100.47360486264,8.33,8.340776419069936,500.0,500.0,10.0,10.099607064225452,500.0,10.0
2026-05-12 04:00:00,46.1939226509434,6.993057,0.1130021878583605,98.01186389622644,-199.768829,-1.0,23.06943396226414,-0.23999999999999844,-0.010385114668974403,84.38113207547171,1.6999999999999886,0.02026221692491047,8.28,8.252379875082136,745.5,749.9509713279261,17.67,13.860240495744849,99.0,99.0,46.02,45.15693994984115,100.0,100.0345251561501,8.33,8.340655092707578,500.0,500.0,10.0,10.101350513938304,500.0,10.0
2026-05-12 06:00:00,69.04193559433962,-1.349541000000002,-0.019279157142857172,0.0,0.0,0.0,22.512547169811313,-0.5,-0.02196836555360281,86.65754716981131,1.8999999999999915,0.02211874272409769,8.28,8.251877707515566,745.5,748.5887317637245,17.67,13.777418214408488,99.0,99.0,46.02,45.253609271526976,100.0,100.0,8.33,8.34028033660415,500.0,500.0,10.0,10.079891450476865,500.0,10.0
2026-05-12 08:00:00,69.07137092452831,-0.46527899999999534,-0.006646842857142791,0.0,0.0,0.0,23.583490566037735,2.7699999999999996,0.12149122807017541,83.8433962264151,-7.799999999999997,-0.09069767441860462,8.28,8.252170202271385,745.5,748.809792797774,17.67,13.806189442523795,99.0,99.0,46.02,45.24179760730567,100.0,100.0,8.33,8.340284657129512,500.0,500.0,10.0,10.083881105077577,500.0,10.0
2026-05-12 10:00:00,69.42988329245283,0.0,0.0,0.0,0.0,0.0,25.813301886792452,1.8500000000000014,0.07489878542510127,78.12452830188677,-2.8000000000000114,-0.03526448362720417,8.28,8.252148348942365,745.5,748.434425826066,17.67,13.820643666828364,99.0,99.0,46.02,45.27071895022558,100.0,100.0,8.33,8.340126663381547,500.0,500.0,10.0,10.07675061606353,500.0,10.0
2026-05-12 12:00:00,69.37424729245284,7.208331999999999,0.11479758747609632,0.0,0.0,0.0,27.49396226415094,1.1000000000000014,0.04033736707004039,73.82641509433961,-4.3999999999999915,-0.058823529411764594,8.28,8.251470146264642,745.5,746.7956571834742,17.67,13.806040873569144,99.0,99.0,46.02,45.3861021087973,100.0,100.0,8.33,8.339621819275335,500.0,500.0,10.0,10.046057403323887,500.0,10.0
2026-05-12 14:00:00,64.75495014150943,2.9074099999999987,0.04333429369770937,10.731594018867925,0.0,0.0,26.549528301886784,-6.920000000000002,-0.23731138545953367,79.50660377358491,24.200000000000003,0.3548387096774194,8.28,8.25116885080754,745.5,745.8752268150644,17.67,13.808455645157418,99.0,99.0,46.02,45.45239478326635,100.0,100.0,8.33,8.33931300403282,500.0,500.0,10.0,10.028758568547076,500.0,10.0
2026-05-12 16:00:00,69.53570938679243,1.6064829999999972,0.02348881985408057,0.0,0.0,0.0,23.00632075471698,2.530000000000001,0.1151570323167957,91.6132075471698,-8.0,-0.08492569002123142,8.28,8.253195325545548,745.5,749.4743381832043,17.67,13.912125447170215,99.0,99.0,46.02,45.20901264012015,100.0,100.0,8.33,8.340251371332796,500.0,500.0,10.0,10.095765323153278,500.0,10.0
2026-05-12 18:00:00,69.5466513773585,0.8402789999999953,0.01214983212555174,0.0,0.0,0.0,24.61896226415096,-0.030000000000001137,-0.0012239902080783817,87.05377358490561,0.20000000000000284,0.002317497103128654,8.28,8.25290452647513,745.5,748.5862573806402,17.67,13.914442951083007,99.0,99.0,46.02,45.27297364758282,100.0,100.0,8.33,8.339953439254575,500.0,500.0,10.0,10.079074545189115,500.0,10.0
2026-05-12 20:00:00,69.66186331132076,0.048607000000004064,0.0006948682208516429,0.0,0.0,0.0,23.41933962264151,-1.6700000000000017,-0.06872427983539102,89.34622641509436,5.0,0.05688282138794084,8.28,8.253242152256426,745.5,748.926319039316,17.67,13.943725601933057,99.0,99.0,46.02,45.25270646341392,100.0,100.0,8.33,8.339995725886123,500.0,500.0,10.0,10.085296101055144,500.0,10.0
2026-05-12 22:00:00,69.6635471509434,0.0,0.0,0.0,0.0,0.0,22.594905660377368,-0.14000000000000057,-0.006186478126380936,79.87264150943395,-12.0,-0.13245033112582782,8.28,8.253923944842768,745.5,750.1961415243699,17.67,14.227983005985296,99.0,99.0,46.02,45.1674764359087,100.0,100.11032177183452,8.33,8.340131401772828,500.0,500.0,10.0,10.095857361745416,500.0,10.0
2026-05-13 00:00:00,69.79948066037737,0.0,0.0,0.0,0.0,0.0,21.603490566037742,-0.5399999999999991,-0.02442333785617364,85.46981132075469,5.400000000000006,0.06741573033707873,8.28,8.25439358016094,745.5,751.1873882915162,17.67,14.627016231985644,99.0,99.0,46.02,45.10070171440016,100.0,100.27760806128032,8.33,8.340105667517056,500.0,500.0,10.0,10.094507112890694,500.0,10.0
2026-05-13 02:00:00,69.92008044339623,0.0,0.0,0.0,0.0,0.0,21.932452830188684,-0.48999999999999844,-0.022435897435897363,86.3245283018868,5.700000000000003,0.06721698113207551,8.36,8.253501384784741,693.8,748.4802985500105,14.34,13.998158005908868,99.0,99.0,41.620000000000005,45.2919300098625,100.0,100.0,8.344999999999999,8.339720461905394,500.0,500.0,10.0,10.076658686566471,500.0,10.0
2026-05-13 04:00:00,69.92142702830189,-0.1574020000000047,-0.002248600000000067,0.0,0.0,0.0,20.941320754716976,-0.22999999999999687,-0.010957598856598232,91.31415094339621,0.7999999999999972,0.008752735229759268,8.36,8.254228175436984,693.8,748.4382028747741,14.34,14.005550439509204,99.0,99.0,41.620000000000005,45.25335426259816,100.0,100.0,8.344999999999999,8.339823496579982,500.0,500.0,10.0,10.081140412070155,500.0,10.0
2026-05-13 06:00:00,69.92278361320754,0.0,0.0,0.0,0.0,0.0,20.390094339622642,-0.21000000000000085,-0.010144927536231925,93.98679245283017,0.10000000000000853,0.0010775862068966436,8.36,8.254758176599074,693.8,748.016807190316,14.34,14.00497035114876,99.0,99.0,41.620000000000005,45.24117518299512,100.0,100.0,8.344999999999999,8.339819558971708,500.0,500.0,10.0,10.07850226998623,500.0,10.0
2026-05-13 08:00:00,69.94763314150943,0.0,0.0,0.0,0.0,0.0,21.174811320754724,1.8400000000000034,0.08940719144800795,91.78113207547169,-4.700000000000003,-0.05064655172413796,8.36,8.254862453881413,693.8,746.7073840553828,14.34,13.986111811681118,99.0,99.0,41.620000000000005,45.28885596189403,100.0,100.0,8.344999999999999,8.339570547847558,500.0,500.0,10.0,10.059441408619026,500.0,10.0
2026-05-13 10:00:00,47.51377717924529,0.0,0.0,10.884759292452829,0.0,0.0,22.48216981132077,0.03999999999999915,0.0017644464049404122,89.96132075471698,0.4000000000000057,0.004504504504504569,8.36,8.254459678961922,693.8,744.2780814069102,14.34,13.944532295046288,99.0,99.0,41.620000000000005,45.41037179916202,100.0,100.0,8.344999999999999,8.339017055224971,500.0,500.0,10.0,10.019880087902784,500.0,10.0
2026-05-13 12:00:00,69.98242281132076,0.0,0.0,0.0,0.0,0.0,24.212641509433954,1.8199999999999967,0.07824591573516752,87.60566037735848,-1.5,-0.01712328767123288,8.36,8.256484552996563,693.8,747.1274400806109,14.34,14.010466144168744,99.0,99.0,41.620000000000005,45.18177378566357,100.0,100.0,8.344999999999999,8.339904538410336,500.0,500.0,10.0,10.077214526561685,500.0,10.0
2026-05-13 14:00:00,69.98517213207548,0.0,0.0,0.0,0.0,0.0,27.050754716981146,0.9800000000000004,0.03792569659442726,80.94150943396228,-1.5,-0.017835909631391204,8.36,8.255251203080736,693.8,742.4276130899292,14.34,13.932594321459035,99.0,99.0,41.620000000000005,45.45878609239903,100.0,100.0,8.344999999999999,8.338909047159389,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-13 16:00:00,69.97288311320754,0.0,0.0,0.0,0.0,0.0,27.111792452830166,-1.0399999999999991,-0.03739661992089174,80.68679245283016,2.8999999999999915,0.03652392947103263,8.36,8.25581479713678,693.8,742.2482959431204,14.34,13.932296420044514,99.0,99.0,41.620000000000005,45.426502386638006,100.0,100.0,8.344999999999999,8.338886873506727,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-13 18:00:00,69.96997300000001,0.0,0.0,0.0,0.0,0.0,26.251037735849064,-0.7200000000000024,-0.026956196181205632,84.5169811320755,3.799999999999997,0.04639804639804636,8.36,8.256798833820138,693.8,740.9717103988345,14.34,13.960918853251028,99.0,99.0,41.620000000000005,45.50624757046018,100.0,100.0,8.344999999999999,8.339491253643828,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-13 20:00:00,65.7288540754717,-4.513892999999996,-0.06448418571428566,61.97907939622642,209.750748,0.0,24.583773584905664,-0.7299999999999969,-0.029506871463217337,90.80566037735849,4.099999999999994,0.04545454545454539,8.36,8.257065640689458,693.8,742.06868108702,14.34,13.93957959930358,99.0,99.0,41.620000000000005,45.3561000328486,100.0,100.0,8.344999999999999,8.338969877537437,500.0,500.0,10.0,10.004830854407889,500.0,10.0
2026-05-13 22:00:00,64.94274910377358,2.099540999999995,0.03305761245973836,209.5848545471699,0.2705999999999733,0.0012917691847342655,22.36735849056603,-1.629999999999999,-0.06936170212765953,97.46886792452833,2.0,0.02081165452653486,8.36,8.25794259036795,693.8,742.5342886201025,14.34,13.956391328463026,99.0,99.0,41.620000000000005,45.28847034760737,100.0,100.0,8.344999999999999,8.339198714983324,500.0,500.0,10.0,10.018045206618387,500.0,10.0
2026-05-14 00:00:00,65.06156258490566,1.599541000000002,0.024938709177747664,209.11222624528304,0.601317999999992,0.0028879337962267773,21.68745283018868,-0.639999999999997,-0.029344337459880653,98.32641509433971,-0.8999999999999915,-0.009081735620585183,8.36,8.258415644680701,693.8,740.5323074012473,14.34,13.95779535015624,99.0,99.0,41.620000000000005,45.40303660211725,100.0,100.0,8.344999999999999,8.339377574694346,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-14 02:00:00,64.97719598113207,1.4722129999999964,0.022894847330102067,208.8805404150943,-0.7516479999999888,-0.0035897042128391165,21.248679245283014,0.2699999999999996,0.012741859367626217,97.49528301886787,-1.5,-0.015337423312883436,8.27,8.258979995293483,745.5,740.2830548367422,17.14,13.959767474698046,99.0,99.0,37.22,45.38025888444941,100.0,100.0,8.36,8.33940315368163,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-14 04:00:00,64.72946904716986,0.7847220000000021,0.012098929682551182,208.1331806320755,-0.15032999999999674,-0.0007203216242520793,21.492924528301888,-0.25,-0.011644154634373545,96.08962264150946,1.2999999999999972,0.013499480789200387,8.27,8.259182855526864,745.5,739.9889428520646,17.14,13.98612551866918,99.0,99.0,37.22,45.3654392210557,100.0,100.0,8.36,8.339700348923676,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-14 06:00:00,64.66108766037738,0.6898120000000034,0.010630284951558589,207.85489294339624,-0.030075000000010732,-0.0001444195341223706,21.19584905660377,0.17999999999999972,0.008567348881484993,97.71886792452841,-1.2999999999999972,-0.013224821973550328,8.27,8.259086216518524,745.5,740.3799060642943,17.14,13.994262927824442,99.0,99.0,37.22,45.28544247582669,100.0,100.0,8.36,8.339611467632153,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-14 08:00:00,64.48611581132073,-1.7013860000000065,-0.02627341441982532,207.03480488679233,-2.465424000000013,-0.011838915560897296,21.165566037735843,-0.28999999999999915,-0.013576779026217189,95.61415094339623,-2.200000000000003,-0.02284527518172381,8.27,8.259656744054588,745.5,739.2472819639456,17.14,14.043194226837713,99.0,99.0,37.22,45.3497702131791,100.0,100.0,8.36,8.340383136304967,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-14 10:00:00,64.4346516415094,-1.7083359999999956,-0.026218598928348987,206.2556605849058,-0.420929000000001,-0.002033623937771631,21.186132075471694,-0.7699999999999996,-0.0358639962738705,95.81886792452828,5.200000000000003,0.055793991416309044,8.27,8.25997847302079,745.5,738.6858735173453,17.14,14.07716370071994,99.0,99.0,37.22,45.3592209625053,100.0,100.0,8.36,8.340834529276952,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-14 12:00:00,47.29638616037735,-60.425926,-1.0,145.1047009433962,-205.842163,-1.0,21.2066037735849,0.9899999999999984,0.04789550072568933,97.30094339622649,-1.3999999999999915,-0.014271151885830698,8.27,8.260240738072694,745.5,738.2613761955978,17.14,14.107589255673512,99.0,99.0,37.22,45.35542117150696,100.0,100.0,8.36,8.34120945653816,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-14 14:00:00,33.68060243396227,66.152779,0.0,107.02242473584904,208.938965,0.0,24.958113207547168,3.2600000000000016,0.1456657730116176,84.18396226415095,-15.200000000000003,-0.16084656084656088,8.27,8.259420800001111,745.5,740.274902857444,17.14,14.069090742851634,99.0,99.0,37.22,45.12909485715536,100.0,100.0,8.36,8.340181485712511,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-14 16:00:00,65.41158670754713,1.3472210000000047,0.0208213888215521,207.5635823396226,-2.5556180000000097,-0.012231409301754748,26.56764150943396,0.46999999999999886,0.01806997308727408,76.10754716981134,-3.700000000000003,-0.0465994962216625,8.27,8.260402893553444,745.5,738.43375970137,17.14,14.167828878020517,99.0,99.0,37.22,45.27639779152471,100.0,100.0,8.36,8.341921529175659,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-14 18:00:00,64.92026115094343,0.03008200000000727,0.0004602430665389853,206.89213416981133,-1.8941649999999868,-0.009133984918394409,26.04735849056603,-0.48999999999999844,-0.018602885345482097,78.40471698113208,2.4000000000000057,0.03116883116883124,8.27,8.260467594396298,745.5,739.1811551190025,17.14,14.265355196565428,99.0,99.0,37.22,45.24331318121526,100.0,100.0,8.36,8.343573861424815,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-14 20:00:00,64.38465368867924,0.9236059999999924,0.0143282146341438,206.33980749056596,-2.0745549999999753,-0.010014019255272982,24.78632075471699,-1.3200000000000003,-0.051907196224931194,84.61886792452829,7.099999999999994,0.08776266996291711,8.27,8.260072340231117,745.5,739.2897525690728,17.14,14.150403170059576,99.0,99.0,37.22,45.09556328619718,100.0,100.0,8.36,8.341127493894204,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-14 22:00:00,64.25791327358489,-6.988422000000007,-0.1078753146572121,205.91106666981133,0.8719179999999938,0.0042439155255029,23.59094339622642,-0.019999999999999574,-0.0008576329331046129,90.88113207547173,0.8000000000000114,0.008733624454148596,8.27,8.260589072004779,745.5,739.9209682168499,17.14,14.374996076113922,99.0,99.0,37.22,45.1610683980973,100.0,100.0,8.36,8.345225132430446,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-15 00:00:00,64.09896579245282,-2.576388999999992,-0.039881039323764154,205.75511762264154,-0.420913999999982,-0.0020394765668762123,23.058301886792442,-0.3999999999999986,-0.017308524448290723,92.86320754716981,1.0,0.01076426264800861,8.27,8.260627851712957,745.5,739.0849762360233,17.14,14.291269011395846,99.0,99.0,37.22,45.10228576522826,100.0,100.0,8.36,8.343407319391643,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-15 02:00:00,63.7452876509434,-2.3032380000000003,-0.03568350437465079,205.2076745754717,-0.27060000000000173,-0.001320385256213253,22.64433962264151,0.21999999999999886,0.00977343402932025,94.51509433962265,-1.2999999999999972,-0.01366982124079913,8.15,8.260485151698042,781.1,738.8276082070308,24.72,14.216877036753369,99.0,99.0,33.51,45.01530637538007,111.42857142857142,100.00052455920635,8.22,8.341763895901055,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-15 04:00:00,63.48366916037733,-1.5810120000000012,-0.02460187397633992,204.68979383018862,-0.5111229999999978,-0.0024976748626753457,22.581981132075477,-0.07000000000000028,-0.003091872791519447,94.20094339622639,-0.20000000000000284,-0.0021208907741251627,8.15,8.259591093119434,781.1,739.7121502476772,24.72,14.253422851991289,99.0,99.0,33.51,44.89696423753418,111.42857142857142,100.0622067990518,8.22,8.34071772379554,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-15 06:00:00,63.284135990566035,-1.3402709999999942,-0.02092962364449325,203.9999470283019,-0.5411840000000154,-0.0026430190409317514,22.07433962264151,-0.28999999999999915,-0.012929112795363315,95.8990566037736,0.0,0.0,8.15,8.258845010429342,781.1,740.3000000002285,24.72,14.297342148457066,99.0,99.0,33.51,44.80520166838361,111.42857142857142,100.1222117280212,8.22,8.33986156098687,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-15 08:00:00,63.07976304716978,-1.3703690000000037,-0.0214019533628643,203.1357391698113,-0.18038899999999103,-0.0008878884385790134,22.57896226415094,1.6499999999999986,0.0747621205256003,94.50566037735844,-3.5,-0.03711558854718982,8.15,8.258611872148926,781.1,744.1609838108939,24.72,14.338626400989432,99.0,99.0,33.51,44.50725518889272,111.42857142857142,100.17126252743488,8.22,8.339072644246846,500.0,500.0,10.0,10.040899543377131,500.0,10.0
2026-05-15 10:00:00,63.109953169811284,-0.7129589999999979,-0.011204827587626719,202.13580566981142,-0.9019930000000045,-0.004433773048732727,24.844528301886793,0.9499999999999993,0.03951747088186353,88.76698113207547,-0.7000000000000028,-0.007821229050279361,8.15,8.25816425717999,781.1,744.5619300631706,24.72,14.39326578523962,99.0,99.0,33.51,44.44096523746474,111.42857142857142,100.2264155384241,8.22,8.338543597343474,500.0,500.0,10.0,10.04464516660285,500.0,10.0
2026-05-15 12:00:00,55.82830902830188,-1.6157459999999944,-0.025348716524197262,183.11960431132084,2.675873000000024,0.013192326113253697,27.547924528301888,-0.46999999999999886,-0.018330733229329127,80.5367924528302,3.200000000000003,0.03690888119953867,8.15,8.257644727855096,781.1,739.9724664086831,24.72,14.557981325426042,99.0,99.0,33.51,44.73801616945032,111.42857142857142,100.31284770798868,8.22,8.33946709177797,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-15 14:00:00,63.604999726415116,-1.4652749999999983,-0.022651594202898525,204.3734368301886,-1.503296000000006,-0.007334215754096434,24.193018867924533,1.8499999999999979,0.07734113712374573,92.97075471698109,-6.599999999999994,-0.07112068965517236,8.15,8.257778354843898,781.1,746.4757740402816,24.72,14.5151220486529,99.0,99.0,33.51,44.251609404354994,111.42857142857142,100.32919180218065,8.22,8.33784587111535,500.0,500.0,10.0,10.072554032995772,500.0,10.0
2026-05-15 16:00:00,64.14390809433961,-0.3865809999999925,-0.005982553762023401,203.46419511320758,-0.7817229999999995,-0.003835779605817304,27.242075471698115,1.5599999999999987,0.06132075471698108,81.6188679245283,-8.5,-0.0952914798206278,8.15,8.257013845035935,781.1,743.1100072868014,24.72,14.925582705842574,99.0,99.0,33.51,44.54537527327418,111.42857142857142,100.4669141885779,8.22,8.343136911988877,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-15 18:00:00,63.597330113207576,-1.298607000000004,-0.020041377365789263,202.93455762264142,0.12025499999998601,0.0005926058694783294,26.138584905660384,-1.5599999999999987,-0.05799256505576204,82.3575471698113,4.0,0.04981320049813201,8.15,8.255834967844883,781.1,741.2624321488805,24.72,14.7984856087096,99.0,99.0,33.51,44.55561579164453,111.42857142857142,100.5009741889052,8.22,8.338747434200062,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-15 20:00:00,63.275812292452855,-0.9004600000000096,-0.013999810290645854,202.45541909433967,-0.24052399999999352,-0.0011866873809539208,24.987924528301885,-0.5799999999999983,-0.02312599681020727,86.52075471698116,2.5,0.029036004645760744,8.15,8.255331457163823,781.1,740.9295586527161,24.72,14.784888769754224,99.0,99.0,33.51,44.49750725900908,111.42857142857142,100.55187553447963,8.22,8.33705753595868,500.0,500.0,10.0,10.0,500.0,10.0
2026-05-15 22:00:00,63.1833165754717,3.3217580000000027,0.054773063382162895,202.2561623679245,0.6614529999999945,0.0032658717573988967,22.800471698113206,-3.1700000000000017,-0.12949346405228765,93.75283018867923,9.0,0.10101010101010102,8.15,8.254801192445843,781.1,745.0797687628178,24.72,14.684878540056037,99.0,99.0,33.51,44.15321576764395,111.42857142857142,100.55294341080264,8.22,8.334953067714803,500.0,500.0,10.0,10.033527776657216,500.0,10.0
2026-05-16 00:00:00,63.40195892452831,2.6412050000000065,0.04277896710596505,202.05215742452833,1.322907000000015,0.006585516874791254,21.613018867924538,0.05000000000000071,0.002326663564448614,97.50094339622645,-1.2999999999999972,-0.013265306122448951,8.15,8.253853553601273,781.1,744.3122579859038,24.72,14.72350854405182,99.0,99.0,33.51,44.14914072330904,111.42857142857142,100.61278332823989,8.22,8.334082071676157,500.0,500.0,10.0,10.016019807605716,500.0,10.0
2026-05-16 02:00:00,63.42648501886792,2.2569429999999997,0.03623320724222656,201.86096910377367,-0.240524999999991,-0.0011912868145700372,21.501037735849046,-0.15000000000000213,-0.006967022758941111,94.8584905660377,-1.9000000000000057,-0.019853709508881982,8.115,8.254251241040919,745.55,746.3731207153888,21.075,14.78999231738268,99.0,99.0,29.8,44.0040996572456,125.87142857142857,100.64939777348046,8.23,8.334181309584485,500.0,500.0,10.0,10.05076156331027,500.0,10.0
2026-05-16 04:00:00,63.386106301886784,2.356484000000009,0.037915793992768565,201.6270008773585,-2.224884000000003,-0.01103268356711992,21.271792452830187,-0.11999999999999744,-0.005612722170252453,92.76792452830189,-1.2999999999999972,-0.013963480128893632,8.115,8.254129090843229,745.55,747.4621363161255,21.075,14.829677176299413,99.0,99.0,29.8,43.8841080329287,125.87142857142857,100.75683264615267,8.23,8.334076349440357,500.0,500.0,10.0,10.070723696917296,500.0,10.0
