时间戳,厌氧进水泵出口1流量_平均值,厌氧进水泵出口1流量_变化值,厌氧进水泵出口1流量_变化率,厌氧进水超越流量_平均值,厌氧进水超越流量_变化值,厌氧进水超越流量_变化率,一级硝化池1#温度_平均值,一级硝化池1#温度_变化值,一级硝化池1#温度_变化率,一级硝化池1#溶解氧DO_平均值,一级硝化池1#溶解氧DO_变化值,一级硝化池1#溶解氧DO_变化率,硝化液回流流量_平均值,硝化液回流流量_变化值,硝化液回流流量_变化率,厂区环境温度_平均值,厂区环境温度_变化值,厂区环境温度_变化率,厂区环境湿度_平均值,厂区环境湿度_变化值,厂区环境湿度_变化率,调节池PH值_实时值,调节池PH值_HRT平均值,调节池COD_实时值,调节池COD_HRT平均值,调节池氨氮_实时值,调节池氨氮_HRT平均值,厌氧出口PH值_实时值,厌氧出口PH值_HRT平均值,厌氧出口COD_实时值,厌氧出口COD_HRT平均值,厌氧出口氨氮_实时值,厌氧出口氨氮_HRT平均值,一级生化出口PH值_实时值,一级生化出口PH值_HRT平均值,一级生化出口COD_实时值,一级生化出口COD_HRT平均值,一级生化出口氨氮_实时值,一级生化出口氨氮_HRT平均值,一级生化出口SV30_实时值,一级生化出口SV30_HRT平均值,一级生化出口MLSS_实时值,一级生化出口MLSS_HRT平均值,一级生化出口总氮_实时值,一级生化出口总氮_HRT平均值,一级生化出口COD_输出_t+120min,一级生化出口氨氮_输出_t+120min
2026-05-06 04:00:00,4.145389273584907,-0.08148200000000028,-0.019247713504297152,0.0,0.0,0.0,35.22466924528301,-0.6591189999999969,-0.018529125055816203,7.0,0.0,0.0,61.107109622641524,-3.511570000000006,-0.056572749236456395,16.219056603773588,0.03999999999999915,0.0024479804161566185,87.76320754716978,0.6999999999999886,0.007918552036198966,5.758461538461538,5.810200596329464,37966.92307692308,39062.48012254555,1697.3846153846152,1373.8605764459471,7.23,7.269657488109914,8106.0,6971.516395651784,1697.3846153846152,1373.8605764459471,8.28,8.250459503204713,776.6,760.3320385620573,10.2,18.88265428190618,99.0,99.0,43.973333333333336,43.11640208291719,100.0,103.77728520166364,776.6,10.2
2026-05-06 06:00:00,4.089386801886792,-0.14444500000000016,-0.03463600720415525,0.0,0.0,0.0,34.480040707547154,-0.6331490000000031,-0.018195696221775554,7.0,0.0,0.0,61.02939876415097,-4.370369000000004,-0.06996736610141283,16.22641509433962,-0.2799999999999976,-0.01714635639926501,89.40660377358492,0.0,0.0,5.758461538461538,5.810564431367396,37966.92307692308,38980.29656455402,1697.3846153846152,1375.317657938684,7.23,7.268730341572292,8106.0,6974.336153812076,1697.3846153846152,1375.317657938684,8.28,8.24956919611748,776.6,759.8054061668272,10.2,18.53550612418437,99.0,99.0,43.973333333333336,43.17052290114171,100.0,103.51200197105088,776.6,10.2
2026-05-06 08:00:00,4.152555707547169,-0.012961999999999918,-0.0030984863026682114,0.0,0.0,0.0,33.92251395283017,-0.06459000000000259,-0.0018941977225110484,7.0,0.0,0.0,60.89224513207545,-3.696759,-0.059043178454380084,15.924339622641506,1.0000000000000018,0.06337135614702166,92.06320754716978,-2.5,-0.02738225629791895,5.758461538461538,5.809951806183947,37966.92307692308,39021.217034273606,1697.3846153846152,1376.910775964864,7.23,7.269185876095898,8106.0,6983.390361980902,1697.3846153846152,1376.910775964864,8.28,8.249359019267814,776.6,759.6750823121736,10.2,18.35302276708634,99.0,99.0,43.973333333333336,43.1965004086575,100.0,103.3867740806102,776.6,10.2
2026-05-06 10:00:00,4.154768783018867,-0.06851800000000008,-0.016480945935772002,0.0008077169811320754,0.0,0.0,34.42921626415087,0.5297740000000033,0.015518763715431877,7.0,0.0,0.0,60.69300902830189,-4.777774999999998,-0.07646139155627718,19.481320754716982,3.259999999999998,0.18649885583524015,80.70283018867923,-11.0,-0.12471655328798185,5.758461538461538,5.810171078647694,37966.92307692308,38957.216144687234,1697.3846153846152,1378.3897654754253,7.23,7.268837383685399,8106.0,6988.675958188153,1697.3846153846152,1378.3897654754253,8.28,8.248518388795157,776.6,759.1774290722813,10.2,18.018451838889803,99.0,99.0,43.973333333333336,43.24849340340012,100.0,103.132063047329,776.6,10.2
2026-05-06 12:00:00,4.155050830188679,0.06296299999999988,0.015280909238733384,0.010205669811320754,-0.046181,-1.0,34.887813990566016,0.297226000000002,0.008564067262616423,7.0,0.0,0.0,52.83569201886788,7.175922,0.11422248011343676,22.69839622641511,4.149999999999999,0.1958470976875884,71.7603773584906,-13.200000000000003,-0.17600000000000005,5.758461538461538,5.80973492751616,37966.92307692308,38977.296183302366,1697.3846153846152,1379.8998393629895,7.23,7.267489289900666,8106.0,6989.053702020858,1697.3846153846152,1379.8998393629895,8.28,8.246819431717777,776.6,758.1795247837288,10.2,17.47425791441489,99.0,99.0,43.973333333333336,43.33624174482125,100.0,102.69947119794568,776.6,10.2
2026-05-06 14:00:00,4.229635566037733,0.14444400000000002,0.03479025745619064,0.0,0.0,0.0,35.14080522641507,0.2584760000000017,0.007378864900165157,7.0,0.0,0.0,68.16324612264148,2.368056999999993,0.0350138838980272,27.32764150943396,-0.9699999999999989,-0.036603773584905616,59.12264150943396,3.8000000000000043,0.06354515050167231,5.758461538461538,5.8090500773630325,37966.92307692308,39024.22380713974,1697.3846153846152,1381.6316640889368,7.23,7.269187475240369,8106.0,7004.084115030607,1697.3846153846152,1381.6316640889368,8.28,8.246453561898008,776.6,757.9585499513847,10.2,17.25526204862588,99.0,99.0,43.973333333333336,43.36850651024043,100.0,102.54291836450837,776.6,10.2
2026-05-06 16:00:00,4.286209037735849,0.16296299999999952,0.03844474342215602,0.0,0.0,0.0,35.490353292452866,0.25848799999999983,0.007311766383282252,7.0,0.0,0.0,68.011173745283,1.7407460000000015,0.02550197809076556,26.22575471698112,0.120000000000001,0.004604758250191903,62.311320754716974,-1.6000000000000014,-0.025437201907790166,5.758461538461538,5.808916101197733,37966.92307692308,39007.01867139799,1697.3846153846152,1383.0659862577593,7.23,7.270352058927409,8106.0,7026.140464322601,1697.3846153846152,1383.0659862577593,8.28,8.243646731774046,776.6,756.3147052540563,10.2,16.43633901205611,99.0,99.0,43.973333333333336,43.50295198042146,100.0,101.87813814243138,776.6,10.2
2026-05-06 18:00:00,4.272201669811321,-0.088889,-0.020539177379246345,0.0344765,0.595833,0.0,35.77616714150948,0.25851800000000225,0.00724901141304723,7.0,0.0,0.0,67.79196432075472,-5.263888999999999,-0.07650126470273333,26.305377358490563,-0.3100000000000023,-0.011877394636015412,62.28301886792451,3.9000000000000057,0.06393442622950829,5.758461538461538,5.807716938835857,37966.92307692308,39107.42074907107,1697.3846153846152,1385.3413705288644,7.23,7.269864616807503,8106.0,7064.639008719596,1697.3846153846152,1385.3413705288644,8.28,8.241577846690623,776.6,754.8913535739653,10.2,15.721042763404276,99.0,99.0,43.973333333333336,43.61668661810396,100.0,101.34931852599698,776.6,10.2
2026-05-06 20:00:00,4.170007367924532,0.1129629999999997,0.027968830042122896,0.2457765283018868,0.0,0.0,36.07089888679246,0.20683299999999605,0.0057517826569039535,7.0,0.0,0.0,67.56444900000002,-3.7314839999999947,-0.054415375700151564,24.887075471698104,-1.3500000000000014,-0.05265210608424342,67.85943396226413,5.1000000000000085,0.07810107197549784,5.758461538461538,5.809221991686928,37966.92307692308,38903.70263696116,1697.3846153846152,1385.711873008335,7.23,7.267552348747157,8106.0,7016.024065430565,1697.3846153846152,1385.711873008335,8.28,8.249225575590259,776.6,759.552130174053,10.2,17.56352710823874,99.0,99.0,43.973333333333336,43.30145094862471,100.0,102.88778610496075,776.6,10.2
2026-05-06 22:00:00,4.172091283018867,0.10000000000000053,0.02379902957077035,0.40752027358490556,0.0,0.0,36.29578678301888,0.24560900000000174,0.006788609694205118,7.0,0.0,0.0,67.78380029245284,-3.7615729999999985,-0.05428426592248275,23.556698113207542,-0.9899999999999984,-0.04121565362198162,74.39905660377356,4.8999999999999915,0.06862745098039204,5.758461538461538,5.808231568979149,37966.92307692308,38989.20659588469,1697.3846153846152,1387.4840984204163,7.23,7.269624827351181,8106.0,7053.2758543866685,1697.3846153846152,1387.4840984204163,8.28,8.244480912319595,776.6,756.7782908010373,10.2,16.261553438573007,99.0,99.0,43.973333333333336,43.517906033419045,100.0,101.81531186983965,776.6,10.2
2026-05-07 00:00:00,4.153923018867928,-0.17592500000000033,-0.041430225306949946,0.3103588301886792,0.0,0.0,36.57507200943394,0.24563200000000052,0.006738684565602562,7.0,0.0,0.0,68.18681821698111,-3.1041720000000055,-0.044345314285714366,22.209433962264153,-1.110000000000003,-0.04838709677419368,80.87830188679244,6.200000000000003,0.08031088082901558,5.758461538461538,5.807777018574465,37966.92307692308,39007.88010607912,1697.3846153846152,1389.1514458516797,7.23,7.269233716485452,8106.0,7079.608474194275,1697.3846153846152,1389.1514458516797,8.28,8.243428054051455,776.6,756.1569299352502,10.2,15.874871151978883,99.0,99.0,43.973333333333336,43.5787766401921,100.0,101.51644379440432,754.4,11.54
2026-05-07 02:00:00,4.087242933962266,-0.00555599999999945,-0.001342389225707539,0.28529719811320753,1.213426,0.0,36.843148820754735,0.2068480000000008,0.005630743257129984,7.0,0.0,0.0,68.46906950943395,-2.023148000000006,-0.028902114285714375,21.269528301886794,-0.7000000000000028,-0.03251277287505819,85.55566037735849,2.9000000000000057,0.03440094899169639,5.75076923076923,5.807804631092952,37591.53846153846,38975.713961597074,1754.3076923076924,1390.338601242137,7.2,7.26921850923431,7810.0,7062.786686038832,1754.3076923076924,1390.338601242137,8.25,8.24701739013722,754.4,758.2426125646691,11.54,16.65251685091044,99.0,99.0,44.28,43.44226240226064,100.0,102.19873955246186,754.4,11.54
2026-05-07 04:00:00,4.0455025377358504,-0.14444500000000016,-0.034790498312560314,0.2030644056603773,0.0,0.0,36.893661660377326,-0.3620109999999954,-0.009789079861483738,7.0,0.0,0.0,68.89572454716982,-1.1064829999999972,-0.01580689999999996,20.62943396226415,0.23000000000000043,0.01110574601641721,87.71792452830188,0.29999999999999716,0.003448275862068933,5.75076923076923,5.806820543414469,37591.53846153846,39043.72172618384,1754.3076923076924,1392.8032263107698,7.2,7.2687770672647805,7810.0,7075.247541345094,1754.3076923076924,1392.8032263107698,8.25,8.246469916738885,754.4,757.8783373629763,11.54,16.468005640619918,99.0,99.0,44.28,43.47331128569475,100.0,102.060253827577,754.4,11.54
2026-05-07 06:00:00,4.159332764150944,0.12592599999999976,0.03127876667380368,0.0,0.0,0.0,36.14030333018868,-0.7238929999999968,-0.019831192430531237,7.0,0.0,0.0,69.10138762264152,-0.4953689999999966,-0.007076699999999951,20.692264150943405,0.010000000000001563,0.0004916420845625154,87.53301886792451,0.4000000000000057,0.004514672686230313,5.75076923076923,5.807553034431773,37591.53846153846,38933.04932584791,1754.3076923076924,1393.4620748038874,7.2,7.268124839959249,7810.0,7050.356722151088,1754.3076923076924,1393.4620748038874,8.25,8.251505417713549,754.4,760.7742001671809,11.54,17.687782265827803,99.0,99.0,44.28,43.26629009852382,100.0,103.10359684559288,754.4,11.54
2026-05-07 08:00:00,4.130634915094337,0.0,0.0,0.0,0.0,0.0,35.582775405660364,0.0,0.0,7.0,0.0,0.0,69.19342711320755,0.0,0.0,21.046603773584906,2.1400000000000006,0.10531496062992128,87.08396226415093,-6.699999999999989,-0.07477678571428559,5.75076923076923,5.806905480823962,37591.53846153846,38968.05993320525,1754.3076923076924,1395.4882697565977,7.2,7.26790311174901,7810.0,7098.904526166903,1754.3076923076924,1395.4882697565977,8.25,8.247061804783504,754.4,758.1362469564209,11.54,16.52479036399136,99.0,99.0,44.28,43.46322911866415,100.0,102.14109129206358,754.4,11.54
2026-05-07 10:00:00,4.134744981132075,-0.12037000000000031,-0.028773707472008636,0.0008220377358490566,0.0,0.0,36.0060448113208,0.43949899999999786,0.01228376403559482,7.0,0.0,0.0,65.67790682075473,5.763892999999996,0.08972979947243682,24.176603773584926,1.3400000000000034,0.05682782018659896,78.43867924528296,-2.799999999999997,-0.03513174404015053,5.75076923076923,5.806358212161557,37591.53846153846,38990.53226265691,1754.3076923076924,1397.4961413422573,7.2,7.267435465279804,7810.0,7113.727490463941,1754.3076923076924,1397.4961413422573,8.25,8.246061463547989,754.4,757.5087786265512,11.54,16.22768754936333,99.0,99.0,44.28,43.51337226900585,100.0,101.9073769413158,754.4,11.54
2026-05-07 12:00:00,4.150644141509437,0.1314820000000001,0.032112296565785264,0.0025182075471698114,0.0,0.0,36.41153394339621,0.28439700000000556,0.007843891670410911,7.0,0.0,0.0,56.84004031132077,-6.675922,-0.09537031428571428,25.9868396226415,2.009999999999998,0.08065810593900473,73.12452830188678,-6.900000000000006,-0.0897269180754227,5.75076923076923,5.805603921824356,37591.53846153846,39032.91381605239,1754.3076923076924,1399.789878305249,7.2,7.267273833327651,7810.0,7098.127922134353,1754.3076923076924,1399.789878305249,8.25,8.248217567311983,754.4,758.7273661895623,11.54,16.727542247646962,99.0,99.0,44.28,43.428421469715246,100.0,102.34328856906886,754.4,11.54
2026-05-07 14:00:00,4.237432047169811,0.07962899999999973,0.019119456686551437,0.0,0.0,0.0,36.73558947169806,0.24564300000000117,0.006715169808151744,7.0,0.0,0.0,63.15086157547167,0.5254629999999949,0.008279535019455202,28.285471698113202,1.3699999999999974,0.04935158501440913,67.1198113207547,-2.799999999999997,-0.04081632653061221,5.75076923076923,5.805659703556901,37591.53846153846,38995.78852762769,1754.3076923076924,1401.0315613099633,7.2,7.266637805370991,7810.0,7129.480143128507,1754.3076923076924,1401.0315613099633,8.25,8.24482666143868,754.4,756.7020538990814,11.54,15.827154631091975,99.0,99.0,44.28,43.58083017179464,100.0,101.6025706436502,754.4,11.54
2026-05-07 16:00:00,4.109431943396226,-0.27592599999999967,-0.0660754045928974,0.0,0.0,0.0,37.00367540566036,0.2973739999999978,0.008069450886911215,7.0,0.0,0.0,62.747689867924535,2.8912049999999994,0.047434603992371684,28.923018867924515,-0.8399999999999999,-0.028610354223433238,65.64150943396227,1.9000000000000057,0.029548989113530415,5.75076923076923,5.805365511242706,37591.53846153846,38993.23650934544,1754.3076923076924,1402.7184581631357,7.2,7.266180143484751,7810.0,7143.073775573465,1754.3076923076924,1402.7184581631357,8.25,8.243335742448961,754.4,755.7130814723744,11.54,15.378764126158844,99.0,99.0,44.28,43.6555722733024,100.0,101.2586399474376,754.4,11.54
2026-05-07 18:00:00,4.116230358490564,0.22407399999999988,0.058369491798278064,0.0,0.0,0.0,37.31521966037737,0.24567799999999806,0.006606379822820174,7.0,0.0,0.0,62.15636957547168,1.4097210000000047,0.022817513916987126,27.755000000000003,-1.1700000000000017,-0.04095204760238018,68.93207547169811,3.6000000000000085,0.05405405405405419,5.75076923076923,5.806797907824867,37591.53846153846,38815.03682907947,1754.3076923076924,1402.4198757176478,7.2,7.264584484730058,7810.0,7064.052096879063,1754.3076923076924,1402.4198757176478,8.25,8.252625538896043,754.4,761.1879774124716,11.54,17.717234804793435,99.0,99.0,44.28,43.2600493857083,100.0,103.21892039594545,754.4,11.54
2026-05-07 20:00:00,4.067216679245282,-0.011110999999999649,-0.002734703712536799,0.0,0.0,0.0,37.59870849999997,0.2198489999999964,0.005864926226441987,7.0,0.0,0.0,61.8693867735849,1.9814799999999977,0.03208874493927122,24.055849056603765,-5.489999999999998,-0.2031828275351591,80.1066037735849,15.800000000000011,0.2206703910614527,5.75076923076923,5.804483472274189,37591.53846153846,39016.17807153693,1754.3076923076924,1406.505842964892,7.2,7.265718842961243,7810.0,7128.940897529853,1754.3076923076924,1406.505842964892,8.25,8.243612132950876,754.4,755.8675443697371,11.54,15.390121974840111,99.0,99.0,44.28,43.65427019466198,100.0,101.28197483059118,754.4,11.54
2026-05-07 22:00:00,4.028517962264154,-0.07407500000000056,-0.018034487930101064,0.0,0.0,0.0,37.89373852830194,0.2715910000000008,0.007193139847880201,7.0,0.0,0.0,61.80328356603773,1.5671310000000034,0.025378639676113417,21.130000000000006,-0.40000000000000213,-0.018876828692779714,91.66792452830194,2.0,0.021929824561403508,5.75076923076923,5.804125753549735,37591.53846153846,39019.72778776019,1754.3076923076924,1408.2807750316051,7.2,7.265127399657734,7810.0,7154.797905759162,1754.3076923076924,1408.2807750316051,8.25,8.242816708070682,754.4,754.2888286056898,11.54,14.750692247361613,99.0,99.0,44.28,43.74742253886331,100.0,101.00336645313112,754.4,11.54
2026-05-08 00:00:00,4.056905235849056,-0.25740700000000016,-0.062108934274416584,0.0,0.0,0.0,38.0600101981132,-0.2715919999999983,-0.007136941175629642,7.0,0.0,0.0,61.83171355660375,-2.9537010000000024,-0.04731704803171355,21.383679245283023,0.13999999999999702,0.006663493574488196,91.6377358490566,-0.7000000000000028,-0.007510729613733936,5.75076923076923,5.804013976378998,37591.53846153846,39000.81362871771,1754.3076923076924,1409.6667625151292,7.2,7.261900022027495,7810.0,7198.921206782647,1754.3076923076924,1409.6667625151292,8.25,8.241921772105005,754.4,752.3174349771044,11.54,13.961893168371214,99.0,99.0,44.28,43.86121998266663,100.0,100.67531430852124,749.95,12.27
2026-05-08 02:00:00,4.098659415094339,0.1185179999999999,0.029344208271135923,0.0,0.0,0.0,37.30229479245285,-0.67239,-0.017851173635219115,7.0,0.0,0.0,61.70057132075471,-3.1157380000000003,-0.049988816548575274,21.071415094339606,-0.28000000000000114,-0.013170272812794032,93.56037735849058,0.20000000000000284,0.0021276595744681155,5.743076923076923,5.80395506338823,37216.15384615384,38977.6151602699,1811.230769230769,1410.9465521124189,7.35,7.264563623113973,7144.0,7152.673843118754,1811.230769230769,1410.9465521124189,8.27,8.242384248681448,749.95,753.1587246137374,12.27,14.262565793778904,99.0,99.0,46.06666666666667,43.81873615007528,100.0,100.80402272578854,749.95,12.27
2026-05-08 04:00:00,3.949116877358488,-0.08148199999999983,-0.020018322654126574,0.0,0.0,0.0,36.5642139811321,-0.685177000000003,-0.018566706220245137,7.0,0.0,0.0,61.917663886792475,-1.7847259999999991,-0.028533421563371134,20.036886792452826,-1.6400000000000006,-0.07828162291169453,92.06698113207544,-0.20000000000000284,-0.0021505376344086325,5.743076923076923,5.8029360726175785,37216.15384615384,39032.99805966552,1811.230769230769,1414.1229252719645,7.35,7.264068478925405,7144.0,7177.350359276254,1811.230769230769,1414.1229252719645,8.27,8.24182726010532,749.95,751.5209278494443,12.27,13.621815356135446,99.0,99.0,46.06666666666667,43.92630557939719,100.0,100.53567885721844,749.95,12.27
2026-05-08 06:00:00,3.8293663113207557,-0.26851899999999995,-0.06875307894701803,0.0,0.0,0.0,35.899211283018886,-0.5041229999999999,-0.013938894684745533,7.0,0.0,0.0,61.879442820754704,-2.481479,-0.039343742408448484,19.280094339622636,0.04999999999999716,0.00261780104712027,92.52075471698112,-1.9000000000000057,-0.020320855614973325,5.743076923076923,5.804113185451823,37216.15384615384,38899.438099411,1811.230769230769,1413.342748372218,7.35,7.26576046811462,7144.0,7123.216001991949,1811.230769230769,1413.342748372218,8.27,8.243158598730421,749.95,753.8413152872889,12.27,14.51568917198393,99.0,99.0,46.06666666666667,43.81238195326019,100.0,100.9106050955414,749.95,12.27
2026-05-08 08:00:00,3.9056771132075467,0.09444399999999975,0.024366822276792627,0.0,0.0,0.0,35.2856283207547,-0.5298919999999967,-0.014896301174866063,7.0,0.0,0.0,62.0161434433962,-2.037041000000002,-0.032316171760882625,19.29735849056604,0.14999999999999858,0.007824726134585215,90.85283018867919,-1.9000000000000057,-0.020674646354733466,5.743076923076923,5.80349194489955,37216.15384615384,38922.93421638046,1811.230769230769,1415.7056239561691,7.35,7.266223402072579,7144.0,7119.100135819237,1811.230769230769,1415.7056239561691,8.27,8.243290265378997,749.95,753.6596586237815,12.27,14.43965228957809,99.0,99.0,46.06666666666667,43.83804083008454,100.0,100.87896636899109,749.95,12.27
2026-05-08 10:00:00,3.831428990566038,-3.988889,-1.0,0.0,0.0,0.0,35.33917300943396,0.5557289999999995,0.015858868288941078,7.0,0.0,0.0,61.898869132075475,-1.8402749999999983,-0.029053789235995556,19.521792452830184,0.8000000000000007,0.04241781548250269,89.98773584905663,-2.5,-0.02720348204570185,5.743076923076923,5.802103609882397,37216.15384615384,39008.73864874789,1811.230769230769,1419.6036833162525,7.35,7.266164249984373,7144.0,7164.222589671839,1811.230769230769,1419.6036833162525,8.27,8.241761142935749,749.95,749.9499868334577,12.27,12.995198498921402,99.0,99.0,46.06666666666667,44.06270502772291,100.0,100.2737507406676,749.95,12.27
2026-05-08 12:00:00,1.6e-05,0.0,0.0,0.0,0.0,0.0,35.82239981132081,0.2714500000000015,0.007611633031632863,7.0,0.0,0.0,51.17937061320753,-2.2407420000000045,-0.03534138464183099,20.006886792452836,1.7099999999999973,0.08724489795918353,88.43962264150943,-3.799999999999997,-0.04288939051918733,5.743076923076923,5.807874393801393,37216.15384615384,38380.67773819997,1811.230769230769,1414.669646407344,7.35,7.266752916672369,7144.0,7147.92425,1811.230769230769,1414.669646407344,8.27,8.241198666669646,749.95,748.274863334311,12.27,12.341304000007003,99.0,99.0,46.06666666666667,44.17329061106975,100.0,100.0,749.95,12.27
2026-05-08 14:00:00,1.82563691509434,0.0,0.0,0.0,0.0,0.0,36.050182943396244,0.16805699999999746,0.0046734676670130565,7.0,0.0,0.0,61.54995083962262,-1.4097289999999987,-0.02236432379137053,20.718490566037726,-0.21000000000000085,-0.00988235294117651,85.38773584905661,-0.7999999999999972,-0.009489916963226538,5.743076923076923,5.807525337137883,37216.15384615384,38390.99363721964,1811.230769230769,1416.117097815974,7.35,7.267102916672113,7144.0,7154.43425,1811.230769230769,1416.117097815974,8.27,8.241038666669496,749.95,747.7064633343349,12.27,12.31538400000708,99.0,99.0,46.06666666666667,44.21936394440392,100.0,100.0,749.95,12.27
2026-05-08 16:00:00,3.769584735849056,1.792593,0.7934428943295124,0.0,0.0,0.0,36.20907514150943,0.07755699999999877,0.0021436681964156616,7.0,0.0,0.0,61.32884312264149,7.4120399999999975,0.1364237301135003,20.233396226415092,-1.9899999999999984,-0.09548944337811893,85.86226415094339,3.299999999999997,0.03886925795053,5.743076923076923,5.817254656340609,37216.15384615384,37209.15838674695,1811.230769230769,1421.457536725447,7.35,7.266249490814622,7144.0,6485.321639949201,1811.230769230769,1421.457536725447,8.27,8.232830704801131,749.95,758.9051369607818,12.27,25.12867491700636,99.0,99.0,46.06666666666667,40.66664981386723,100.0,130.87587156653947,749.95,12.27
2026-05-08 18:00:00,4.098635443396229,-0.09999999999999964,-0.024085636963937937,0.0,0.0,0.0,36.44772726415089,0.28440100000000257,0.00783562114849862,7.0,0.0,0.0,61.23107134905663,4.238426000000004,0.07285242479482285,18.901320754716988,-1.1900000000000013,-0.062011464304325234,88.06226415094336,4.1000000000000085,0.04680365296803663,5.743076923076923,5.798845251210183,37216.15384615384,39116.50634174333,1811.230769230769,1432.6389997129295,7.35,7.251532438972847,7144.0,7365.827138772817,1811.230769230769,1432.6389997129295,8.27,8.238892422567616,749.95,743.8114594867076,12.27,12.143238384962904,99.0,99.0,46.06666666666667,44.45988932287225,100.0,100.0,749.95,12.27
2026-05-08 20:00:00,4.070239320754719,0.012963000000000058,0.0031418401590334044,0.0,0.0,0.0,36.71984322641508,0.27151500000000084,0.007422435528227215,7.0,0.0,0.0,61.117068933962265,3.5486100000000036,0.06011291085693441,18.021509433962265,0.8999999999999986,0.051020408163265224,91.90094339622644,-3.799999999999997,-0.04099244875943902,5.743076923076923,5.79821706855276,37216.15384615384,39126.77273478504,1811.230769230769,1435.588479809386,7.35,7.251590640201701,7144.0,7370.2652819771265,1811.230769230769,1435.588479809386,8.27,8.238304753939174,749.95,742.5822494086224,12.27,12.088444165628289,99.0,99.0,46.06666666666667,44.54221763320952,100.0,100.0,749.95,12.27
2026-05-08 22:00:00,4.070759839622641,-0.06111099999999947,-0.014858144845941838,0.0,0.0,0.0,36.98684933018868,0.16809099999999688,0.0045548759156643515,7.0,0.0,0.0,60.56152183962262,3.7916680000000014,0.06484306595488332,18.582547169811313,-0.6300000000000026,-0.03326293558606138,88.17264150943399,0.6000000000000085,0.006849315068493248,5.743076923076923,5.79720179738048,37216.15384615384,39156.09497319721,1811.230769230769,1439.826904620514,7.35,7.25004303341817,7144.0,7394.26794888684,1811.230769230769,1439.826904620514,8.27,8.237905055314855,749.95,741.6338713076917,12.27,12.045888531025344,99.0,99.0,46.06666666666667,44.609583683379725,100.0,100.0,749.95,12.27
2026-05-09 00:00:00,4.101683990566037,-0.04999899999999968,-0.01202648670192735,0.0,0.0,0.0,37.214087471698086,0.24566999999999695,0.006622283949098013,7.0,0.0,0.0,60.24351441509435,3.3449060000000017,0.05672225038159295,18.73377358490566,-0.33000000000000185,-0.017964071856287525,86.09245283018862,0.5999999999999943,0.0068415051311287835,5.743076923076923,5.797725645252675,37216.15384615384,39106.2004371731,1811.230769230769,1439.0834637378612,7.35,7.248821760284177,7144.0,7414.020964175143,1811.230769230769,1439.0834637378612,8.27,8.23768355517442,749.95,740.0873014181202,12.27,12.000591097758852,99.0,99.0,46.06666666666667,44.735462406328615,100.0,100.0,745.5,13.0
2026-05-09 02:00:00,4.052656547169811,-0.20555599999999963,-0.04907172283629374,0.0,0.0,0.0,37.369871584905646,-0.11638299999999902,-0.0031155033037055576,7.0,0.0,0.0,60.05146246226413,3.2268529999999984,0.05446165768517517,17.47820754716981,-0.9199999999999982,-0.05113952195664248,89.5820754716981,3.1000000000000085,0.03538812785388138,5.735384615384615,5.796913937511478,36840.769230769234,39125.56957182238,1868.1538461538464,1442.6412284853304,7.5,7.247494204708377,6478.0,7435.184022824536,1868.1538461538464,1442.6412284853304,8.29,8.237909698997584,745.5,739.0875018189012,13.0,11.982491638800282,99.0,99.0,47.85333333333333,44.8359632348933,100.0,100.0,745.5,13.0
2026-05-09 04:00:00,4.012278556603775,0.03148200000000001,0.007881447330341847,0.0,0.0,0.0,36.57983774528303,-1.0213250000000045,-0.0275212512455737,7.0,0.0,0.0,59.94426233018868,2.5300979999999953,0.04225470241549913,16.79462264150943,0.16999999999999815,0.01020408163265295,90.41037735849055,-1.4000000000000057,-0.015384615384615448,5.735384615384615,5.797710320079874,36840.769230769234,39058.65590895368,1868.1538461538464,1441.1398699662675,7.5,7.257280959063344,6478.0,7326.677974748119,1868.1538461538464,1441.1398699662675,8.29,8.238411867365658,745.5,740.5552181512855,13.0,12.017697731245562,99.0,99.0,47.85333333333333,44.74503548570692,100.0,100.0,745.5,13.0
2026-05-09 06:00:00,4.053959603773585,-0.1129629999999997,-0.027293073092803335,0.0,0.0,0.0,35.54131566037734,-0.7625699999999966,-0.02122142480897174,7.0,0.0,0.0,59.60600741509433,-2.4513820000000024,-0.040848489716233095,16.50698113207547,0.0,0.0,88.9556603773585,-1.6999999999999886,-0.01897321428571416,5.735384615384615,5.79635394824859,36840.769230769234,39101.76086249709,1868.1538461538464,1446.6390496381346,7.5,7.250444160761497,6478.0,7421.65417968922,1868.1538461538464,1446.6390496381346,8.29,8.238787725267667,745.5,738.6235434621963,13.0,11.9893088224684,99.0,99.0,47.85333333333333,44.93565704080197,100.0,100.0,745.5,13.0
2026-05-09 08:00:00,4.025889849056604,0.07592599999999994,0.01862791424574439,0.0,0.0,0.0,34.747257132075475,-0.6460989999999995,-0.018417387796929516,7.0,0.0,0.0,59.386751509433964,-5.060191999999994,-0.08372923403497966,16.858584905660376,-0.17999999999999972,-0.01080432172869146,86.4198113207547,0.19999999999998863,0.002288329519450671,5.735384615384615,5.796022455937584,36840.769230769234,39092.81226239632,1868.1538461538464,1448.791976443449,7.5,7.253400398062599,6478.0,7396.3883696780895,1868.1538461538464,1448.791976443449,8.29,8.239230273523383,745.5,738.7768509249009,13.0,11.999738651013036,99.0,99.0,47.85333333333333,44.95285538685252,100.0,100.0,745.5,13.0
