´«¸ÐÆ÷Î»ÖÃ,0GTA32CRH101_PV,0GTA32CT101_PV,0GTA32CP101_PV
2026-04-05 15:43,69.1,25.77,96.92
2026-04-05 15:44,69.1,25.77,96.92
2026-04-05 15:45,69.3,25.77,96.92
2026-04-05 15:46,69.3,25.81,96.93
2026-04-05 15:47,69.7,25.71,96.93
2026-04-05 15:48,69.2,25.77,96.92
2026-04-05 15:49,69.5,25.69,96.92
2026-04-05 15:50,70.2,25.57,96.92
2026-04-05 15:51,70.6,25.5,96.91
2026-04-05 15:52,70.8,25.49,96.91
2026-04-05 15:53,70.8,25.46,96.92
2026-04-05 15:54,71.2,25.32,96.91
2026-04-05 15:55,71,25.37,96.91
2026-04-05 15:56,71.4,25.27,96.91
2026-04-05 15:57,71.6,25.22,96.91
2026-04-05 15:58,71.7,25.17,96.9
2026-04-05 15:59,71.6,25.17,96.9
2026-04-05 16:00,71.9,25.15,96.89
2026-04-05 16:01,72,25.1,96.9
2026-04-05 16:02,72.1,24.98,96.9
2026-04-05 16:03,72.4,24.99,96.9
2026-04-05 16:04,72.2,25.16,96.89
2026-04-05 16:05,72.2,25.08,96.89
2026-04-05 16:06,72.5,24.99,96.9
2026-04-05 16:07,72.2,25.17,96.9
2026-04-05 16:08,72.2,25.23,96.91
2026-04-05 16:09,71.8,25.26,96.91
2026-04-05 16:10,71.6,25.37,96.91
2026-04-05 16:11,71.7,25.44,96.9
2026-04-05 16:12,71.7,25.51,96.9
2026-04-05 16:13,71.6,25.4,96.9
2026-04-05 16:14,71.6,25.3,96.9
2026-04-05 16:15,71.9,24.97,96.9
2026-04-05 16:16,72.4,24.92,96.9
2026-04-05 16:17,72.7,24.84,96.9
2026-04-05 16:18,72.5,25.03,96.9
2026-04-05 16:19,72.5,25.06,96.9
2026-04-05 16:20,72.4,25.27,96.9
2026-04-05 16:21,72.6,25.08,96.9
2026-04-05 16:22,72.7,25.03,96.91
2026-04-05 16:23,72.5,25.13,96.91
2026-04-05 16:24,72.5,25.03,96.91
2026-04-05 16:25,73.3,24.82,96.9
2026-04-05 16:26,73.3,24.79,96.9
2026-04-05 16:27,73.2,24.87,96.9
2026-04-05 16:28,73.2,24.79,96.9
2026-04-05 16:29,73.3,24.79,96.89
2026-04-05 16:30,73.3,24.81,96.89
2026-04-05 16:31,73.6,24.77,96.89
2026-04-05 16:32,73.6,24.81,96.89
2026-04-05 16:33,73.8,24.82,96.89
2026-04-05 16:34,73.5,24.84,96.89
2026-04-05 16:35,73.9,24.73,96.89
2026-04-05 16:36,73.8,24.75,96.88
2026-04-05 16:37,73.6,24.73,96.89
2026-04-05 16:38,73.6,24.7,96.89
2026-04-05 16:39,74,24.7,96.89
2026-04-05 16:40,73.6,24.7,96.89
2026-04-05 16:41,73.9,24.64,96.89
2026-04-05 16:42,73.8,24.63,96.89
2026-04-05 16:43,74.1,24.64,96.89
2026-04-05 16:44,73.9,24.54,96.89
2026-04-05 16:45,74.2,24.48,96.89
2026-04-05 16:46,74.5,24.48,96.89
2026-04-05 16:47,74.3,24.68,96.89
2026-04-05 16:48,74.1,24.61,96.88
2026-04-05 16:49,74.3,24.58,96.88
2026-04-05 16:50,74.3,24.54,96.88
2026-04-05 16:51,74.3,24.64,96.88
2026-04-05 16:52,74.2,24.44,96.89
2026-04-05 16:53,74.5,24.35,96.88
2026-04-05 16:54,74.5,24.48,96.88
2026-04-05 16:55,74.4,24.4,96.88
2026-04-05 16:56,74.6,24.43,96.89
2026-04-05 16:57,74.4,24.38,96.88
2026-04-05 16:58,74.4,24.46,96.89
2026-04-05 16:59,74.5,24.46,96.88
2026-04-05 17:00,74.3,24.51,96.89
2026-04-05 17:01,74.3,24.44,96.88
2026-04-05 17:02,74.6,24.35,96.88
2026-04-05 17:03,74.6,24.32,96.88
2026-04-05 17:04,74.7,24.39,96.87
2026-04-05 17:05,75.2,24.26,96.87
2026-04-05 17:06,75,24.36,96.87
2026-04-05 17:07,74.7,24.2,96.86
2026-04-05 17:08,74.8,24.27,96.86
2026-04-05 17:09,75,24.27,96.87
2026-04-05 17:10,75.1,24.2,96.87
2026-04-05 17:11,75,24.19,96.87
2026-04-05 17:12,75,24.24,96.88
2026-04-05 17:13,75.1,24.19,96.87
2026-04-05 17:14,75.2,24.27,96.88
2026-04-05 17:15,74.9,24.13,96.88
2026-04-05 17:16,74.9,24.4,96.88
2026-04-05 17:17,74.9,24.3,96.87
2026-04-05 17:18,75.2,24.19,96.88
2026-04-05 17:19,75.2,24.29,96.87
2026-04-05 17:20,75.1,24.22,96.87
2026-04-05 17:21,74.9,24.29,96.86
2026-04-05 17:22,75.1,24.39,96.86
2026-04-05 17:23,75.3,24.32,96.86
2026-04-05 17:24,75.2,24.39,96.86
2026-04-05 17:25,75.2,24.32,96.86
2026-04-05 17:26,74.8,24.4,96.86
2026-04-05 17:27,74.9,24.36,96.86
2026-04-05 17:28,75.1,24.29,96.86
2026-04-05 17:29,75.6,24.22,96.85
2026-04-05 17:30,75.5,24.15,96.85
2026-04-05 17:31,76,24.18,96.85
2026-04-05 17:32,75.4,24.09,96.85
2026-04-05 17:33,75.9,24.08,96.85
2026-04-05 17:34,75.6,24.19,96.84
2026-04-05 17:35,75.7,24.12,96.85
2026-04-05 17:36,75.8,24.19,96.85
2026-04-05 17:37,75.7,24.11,96.85
2026-04-05 17:38,75.9,24.04,96.85
2026-04-05 17:39,75.8,24.08,96.85
2026-04-05 17:40,75.7,24.16,96.85
2026-04-05 17:41,75.9,24.05,96.85
2026-04-05 17:42,75.9,24.22,96.86
2026-04-05 17:43,75.8,24.09,96.85
2026-04-05 17:44,76,23.98,96.85
2026-04-05 17:45,76.3,23.92,96.85
2026-04-05 17:46,76.2,23.94,96.85
2026-04-05 17:47,76.6,23.83,96.85
2026-04-05 17:48,76.7,23.83,96.85
2026-04-05 17:49,76.5,23.95,96.85
2026-04-05 17:50,76.3,23.94,96.85
2026-04-05 17:51,76.2,23.94,96.85
2026-04-05 17:52,76.4,23.92,96.86
2026-04-05 17:53,76.3,23.85,96.86
2026-04-05 17:54,76.2,23.96,96.85
2026-04-05 17:55,76.4,23.95,96.85
2026-04-05 17:56,76.4,23.95,96.84
2026-04-05 17:57,76.4,23.92,96.85
2026-04-05 17:58,76.8,23.76,96.85
2026-04-05 17:59,76.8,23.76,96.84
2026-04-05 18:00,77,23.68,96.84
2026-04-05 18:01,77.1,23.74,96.85
2026-04-05 18:02,77.3,23.74,96.85
2026-04-05 18:03,77.3,23.64,96.85
2026-04-05 18:04,77.4,23.64,96.84
2026-04-05 18:05,77.6,23.61,96.84
2026-04-05 18:06,77.8,23.53,96.84
2026-04-05 18:07,77.8,23.61,96.84
2026-04-05 18:08,78.1,23.5,96.85
2026-04-05 18:09,78,23.44,96.85
2026-04-05 18:10,78,23.37,96.85
2026-04-05 18:11,78.2,23.44,96.85
2026-04-05 18:12,78.2,23.46,96.86
2026-04-05 18:13,78.3,23.39,96.86
2026-04-05 18:14,78.4,23.37,96.85
2026-04-05 18:15,78.4,23.47,96.85
2026-04-05 18:16,78.3,23.53,96.85
2026-04-05 18:17,78.9,23.32,96.85
2026-04-05 18:18,78.8,23.26,96.85
2026-04-05 18:19,78.8,23.3,96.84
2026-04-05 18:20,78.9,23.3,96.84
2026-04-05 18:21,79,23.26,96.85
2026-04-05 18:22,79.1,23.4,96.85
2026-04-05 18:23,79.3,23.32,96.85
2026-04-05 18:24,79.5,23.18,96.84
2026-04-05 18:25,79.3,23.22,96.85
2026-04-05 18:26,79.3,23.15,96.85
2026-04-05 18:27,79.4,23.35,96.85
2026-04-05 18:28,79.3,23.29,96.85
2026-04-05 18:29,79.6,23.18,96.85
2026-04-05 18:30,79.6,23.18,96.85
2026-04-05 18:31,79.4,23.15,96.85
2026-04-05 18:32,79.6,23.19,96.85
2026-04-05 18:33,79.5,23.26,96.85
2026-04-05 18:34,79.5,23.22,96.86
2026-04-05 18:35,79.5,23.19,96.85
2026-04-05 18:36,79.5,23.08,96.86
2026-04-05 18:37,79.6,23.22,96.86
2026-04-05 18:38,79.7,23.11,96.86
2026-04-05 18:39,79.8,23.08,96.85
2026-04-05 18:40,79.8,23.11,96.87
2026-04-05 18:41,79.9,23.13,96.86
2026-04-05 18:42,80,23.02,96.86
2026-04-05 18:43,79.9,23.09,96.86
2026-04-05 18:44,79.9,23.06,96.87
2026-04-05 18:45,79.8,23.18,96.86
2026-04-05 18:46,79.6,23.16,96.86
2026-04-05 18:47,79.6,23.13,96.86
2026-04-05 18:48,79.8,23.08,96.87
2026-04-05 18:49,79.7,23.15,96.86
2026-04-05 18:50,79.6,23.03,96.86
2026-04-05 18:51,79.7,23.05,96.88
2026-04-05 18:52,79.4,23.22,96.87
2026-04-05 18:53,79.4,23.13,96.87
2026-04-05 18:54,79.2,23.16,96.86
2026-04-05 18:55,79.3,23.22,96.86
2026-04-05 18:56,79.4,23.08,96.85
2026-04-05 18:57,79.6,23.09,96.85
2026-04-05 18:58,79.4,23.19,96.85
2026-04-05 18:59,79.1,23.11,96.84
2026-04-05 19:00,79.2,23.18,96.84
2026-04-05 19:01,79.2,23.2,96.83
2026-04-05 19:02,79.3,23.15,96.84
2026-04-05 19:03,79.8,23.12,96.84
2026-04-05 19:04,79.7,23.05,96.83
2026-04-05 19:05,79.6,23.03,96.83
2026-04-05 19:06,79.3,23.18,96.83
2026-04-05 19:07,79.1,23.24,96.83
2026-04-05 19:08,79.2,23.15,96.83
2026-04-05 19:09,79.6,23.19,96.83
2026-04-05 19:10,79.6,23.2,96.84
2026-04-05 19:11,79.4,23.12,96.85
2026-04-05 19:12,79.8,23.03,96.84
2026-04-05 19:13,80,22.99,96.84
2026-04-05 19:14,80.1,23.03,96.84
2026-04-05 19:15,80.2,22.98,96.84
2026-04-05 19:16,80.2,23.01,96.83
2026-04-05 19:17,80,22.92,96.83
2026-04-05 19:18,80,23.02,96.84
2026-04-05 19:19,80.1,23.03,96.83
2026-04-05 19:20,80.2,22.95,96.84
2026-04-05 19:21,80.4,22.87,96.83
2026-04-05 19:22,80.7,22.9,96.81
2026-04-05 19:23,80.6,22.97,96.82
2026-04-05 19:24,80.7,22.91,96.83
2026-04-05 19:25,80.9,22.91,96.84
2026-04-05 19:26,80.7,22.84,96.84
2026-04-05 19:27,80.8,22.84,96.84
2026-04-05 19:28,80.9,22.85,96.85
2026-04-05 19:29,81.2,22.74,96.85
2026-04-05 19:30,81.3,22.76,96.86
2026-04-05 19:31,81.3,22.64,96.86
2026-04-05 19:32,81.4,22.66,96.86
2026-04-05 19:33,81.4,22.66,96.86
2026-04-05 19:34,81,22.73,96.85
2026-04-05 19:35,81,22.78,96.86
2026-04-05 19:36,80.8,22.76,96.86
2026-04-05 19:37,81,22.73,96.86
2026-04-05 19:38,81.1,22.83,96.87
2026-04-05 19:39,81,22.81,96.87
2026-04-05 19:40,81.1,22.83,96.87
2026-04-05 19:41,81,22.8,96.87
2026-04-05 19:42,81,22.76,96.87
2026-04-05 19:43,80.6,22.87,96.87
2026-04-05 19:44,80.7,22.76,96.86
2026-04-05 19:45,80.9,22.81,96.85
2026-04-05 19:46,81.3,22.78,96.85
2026-04-05 19:47,81.1,22.78,96.85
2026-04-05 19:48,80.9,22.8,96.85
2026-04-05 19:49,81.2,22.91,96.85
2026-04-05 19:50,81.1,22.81,96.85
2026-04-05 19:51,81.1,22.7,96.86
2026-04-05 19:52,81.6,22.77,96.86
2026-04-05 19:53,81.3,22.8,96.86
2026-04-05 19:54,81.4,22.76,96.86
2026-04-05 19:55,81.3,22.73,96.87
2026-04-05 19:56,81.2,22.9,96.87
2026-04-05 19:57,81.5,22.87,96.87
2026-04-05 19:58,81.7,22.77,96.88
2026-04-05 19:59,81.7,22.7,96.87
2026-04-05 20:00,81.7,22.73,96.88
2026-04-05 20:01,81.8,22.66,96.88
2026-04-05 20:02,81.9,22.73,96.89
2026-04-05 20:03,81.9,22.71,96.89
2026-04-05 20:04,81.8,22.73,96.9
2026-04-05 20:05,81.9,22.68,96.89
2026-04-05 20:06,81.9,22.63,96.9
2026-04-05 20:07,81.9,22.57,96.9
2026-04-05 20:08,82,22.68,96.91
2026-04-05 20:09,81.8,22.63,96.91
2026-04-05 20:10,82,22.71,96.9
2026-04-05 20:11,82.2,22.77,96.91
2026-04-05 20:12,82.4,22.68,96.92
2026-04-05 20:13,82.4,22.68,96.91
2026-04-05 20:14,82.4,22.66,96.92
2026-04-05 20:15,83,22.51,96.9
2026-04-05 20:16,83.4,22.44,96.9
2026-04-05 20:17,84.4,22.46,96.91
2026-04-05 20:18,83.9,22.49,96.91
2026-04-05 20:19,84.2,22.38,96.92
2026-04-05 20:20,85.3,22.35,96.93
2026-04-05 20:21,85.5,22.31,96.94
2026-04-05 20:22,85.3,22.42,96.94
2026-04-05 20:23,86.1,22.16,96.94
2026-04-05 20:24,86.4,21.95,96.94
2026-04-05 20:25,86.5,22.04,96.95
2026-04-05 20:26,86.8,21.9,96.96
2026-04-05 20:27,87.7,21.83,96.97
2026-04-05 20:28,88.7,21.74,96.97
2026-04-05 20:29,89.5,21.56,96.97
2026-04-05 20:30,90.2,21.42,96.96
2026-04-05 20:31,90.9,21.32,96.96
2026-04-05 20:32,91.2,21.11,96.96
2026-04-05 20:33,91.7,21.04,96.97
2026-04-05 20:34,92.5,21.03,96.98
2026-04-05 20:35,92.8,20.97,96.97
2026-04-05 20:36,93,20.97,96.97
2026-04-05 20:37,93.2,20.76,96.97
2026-04-05 20:38,93.8,20.83,96.97
2026-04-05 20:39,94,20.77,96.97
2026-04-05 20:40,94.4,20.53,96.98
2026-04-05 20:41,94.6,20.58,96.98
2026-04-05 20:42,95,20.53,96.99
2026-04-05 20:43,95.4,20.45,96.99
2026-04-05 20:44,95.5,20.36,97
2026-04-05 20:45,95.4,20.34,97
2026-04-05 20:46,95.8,20.38,97
2026-04-05 20:47,95.9,20.34,97
2026-04-05 20:48,96.1,20.45,97
2026-04-05 20:49,96,20.34,96.98
2026-04-05 20:50,96.2,20.48,97
2026-04-05 20:51,96.2,20.25,97
2026-04-05 20:52,96.5,20.27,97
2026-04-05 20:53,96.5,20.28,97.01
2026-04-05 20:54,96.7,20.32,97
2026-04-05 20:55,96.8,20.36,97
2026-04-05 20:56,96.8,20.39,96.99
2026-04-05 20:57,96.9,20.42,96.99
2026-04-05 20:58,96.8,20.31,96.99
2026-04-05 20:59,96.8,20.31,97
2026-04-05 21:00,96.9,20.36,96.99
2026-04-05 21:01,97.1,20.28,96.99
2026-04-05 21:02,97.3,20.36,96.99
2026-04-05 21:03,97.1,20.46,96.99
2026-04-05 21:04,97.2,20.32,96.99
2026-04-05 21:05,97.2,20.36,96.98
2026-04-05 21:06,97,20.39,97
2026-04-05 21:07,96.8,20.45,97
2026-04-05 21:08,97.3,20.28,97
2026-04-05 21:09,97.6,20.19,97.01
2026-04-05 21:10,97.7,20.17,97.02
2026-04-05 21:11,97.7,20.25,97.01
2026-04-05 21:12,97.8,20.21,97.01
2026-04-05 21:13,97.7,20.12,97.03
2026-04-05 21:14,97.8,20.25,97.03
2026-04-05 21:15,98.2,20.19,97.02
2026-04-05 21:16,98.1,20.21,97.03
2026-04-05 21:17,98.1,20.18,97.03
2026-04-05 21:18,98.1,20.14,97.04
2026-04-05 21:19,98,20.17,97.04
2026-04-05 21:20,98,20.25,97.04
2026-04-05 21:21,97.8,20.18,97.04
2026-04-05 21:22,98.2,20.22,97.05
2026-04-05 21:23,98.1,20.21,97.06
2026-04-05 21:24,98,20.28,97.06
2026-04-05 21:25,98,20.19,97.06
2026-04-05 21:26,98,20.25,97.06
2026-04-05 21:27,97.9,20.27,97.06
2026-04-05 21:28,97.9,20.28,97.06
2026-04-05 21:29,98,20.27,97.06
2026-04-05 21:30,98,20.18,97.04
2026-04-05 21:31,97.9,20.18,97.04
2026-04-05 21:32,98.1,20.22,97.05
2026-04-05 21:33,98.1,20.36,97.04
2026-04-05 21:34,97.8,20.4,97.05
2026-04-05 21:35,98,20.43,97.05
2026-04-05 21:36,97.7,20.32,97.04
2026-04-05 21:37,97.7,20.27,97.06
2026-04-05 21:38,97.8,20.25,97.07
2026-04-05 21:39,98,20.31,97.08
2026-04-05 21:40,98.1,20.17,97.08
2026-04-05 21:41,98.3,20.14,97.09
2026-04-05 21:42,98.3,20.27,97.09
2026-04-05 21:43,98.3,20.18,97.08
2026-04-05 21:44,98,20.15,97.07
2026-04-05 21:45,98.2,20.18,97.07
2026-04-05 21:46,97.9,20.15,97.06
2026-04-05 21:47,98.2,20.17,97.06
2026-04-05 21:48,98,20.08,97.06
2026-04-05 21:49,98.2,20.14,97.08
2026-04-05 21:50,98,20.08,97.07
2026-04-05 21:51,98,20.04,97.08
2026-04-05 21:52,98.1,20.18,97.08
2026-04-05 21:53,98,20.24,97.08
2026-04-05 21:54,98,20.27,97.07
2026-04-05 21:55,98.1,20.14,97.07
2026-04-05 21:56,98.1,20.07,97.07
2026-04-05 21:57,98.2,20.19,97.07
2026-04-05 21:58,98.3,20.21,97.07
2026-04-05 21:59,98.1,20.21,97.07
2026-04-05 22:00,98.2,20.31,97.07
2026-04-05 22:01,98.1,20.35,97.07
2026-04-05 22:02,98.2,20.36,97.07
2026-04-05 22:03,98.1,20.24,97.07
2026-04-05 22:04,98.2,20.32,97.07
2026-04-05 22:05,98.2,20.42,97.06
2026-04-05 22:06,97.7,20.18,97.06
2026-04-05 22:07,97.9,20.14,97.06
2026-04-05 22:08,97.8,20.25,97.06
2026-04-05 22:09,97.9,20.15,97.05
2026-04-05 22:10,97.8,20.22,97.06
2026-04-05 22:11,98,20.27,97.07
2026-04-05 22:12,98.2,20.35,97.07
2026-04-05 22:13,98.1,20.22,97.06
2026-04-05 22:14,98.1,20.21,97.06
2026-04-05 22:15,98,20.4,97.06
2026-04-05 22:16,97.6,20.27,97.06
2026-04-05 22:17,97.9,20.28,97.06
2026-04-05 22:18,97.8,20.14,97.06
2026-04-05 22:19,98.2,20.31,97.07
2026-04-05 22:20,98.1,20.22,97.07
2026-04-05 22:21,98.1,20.24,97.06
2026-04-05 22:22,98.1,20.25,97.06
2026-04-05 22:23,98.1,20.24,97.06
2026-04-05 22:24,98.4,20.34,97.07
2026-04-05 22:25,98.1,20.18,97.07
2026-04-05 22:26,98.1,20.21,97.07
2026-04-05 22:27,98.3,20.24,97.07
2026-04-05 22:28,98.3,20.18,97.08
2026-04-05 22:29,98.3,20.36,97.08
2026-04-05 22:30,98.2,20.39,97.08
2026-04-05 22:31,98,20.29,97.08
2026-04-05 22:32,97.9,20.43,97.08
2026-04-05 22:33,97.9,20.49,97.07
2026-04-05 22:34,97.8,20.45,97.07
2026-04-05 22:35,97.7,20.45,97.07
2026-04-05 22:36,97.8,20.42,97.07
2026-04-05 22:37,97.7,20.4,97.07
2026-04-05 22:38,97.7,20.58,97.08
2026-04-05 22:39,97.5,20.55,97.08
2026-04-05 22:40,97.5,20.56,97.08
2026-04-05 22:41,97.6,20.48,97.09
2026-04-05 22:42,97.9,20.46,97.08
2026-04-05 22:43,98.1,20.51,97.08
2026-04-05 22:44,97.9,20.38,97.09
2026-04-05 22:45,98,20.43,97.08
2026-04-05 22:46,98.1,20.45,97.08
2026-04-05 22:47,98.1,20.28,97.08
2026-04-05 22:48,98.4,20.22,97.07
2026-04-05 22:49,98.5,20.31,97.07
2026-04-05 22:50,98.2,20.17,97.06
2026-04-05 22:51,98.2,20.19,97.06
2026-04-05 22:52,98.5,20.18,97.06
2026-04-05 22:53,98.6,20.18,97.06
2026-04-05 22:54,98.6,20.17,97.06
2026-04-05 22:55,98.6,20.17,97.06
2026-04-05 22:56,98.2,20.14,97.06
2026-04-05 22:57,98.3,20.12,97.07
2026-04-05 22:58,98.4,20.11,97.07
2026-04-05 22:59,98.5,20.18,97.07
2026-04-05 23:00,98.4,20.04,97.07
2026-04-05 23:01,98.4,20.19,97.07
2026-04-05 23:02,98.3,20.15,97.07
2026-04-05 23:03,98.3,20.1,97.07
2026-04-05 23:04,98.3,20.07,97.07
2026-04-05 23:05,98.5,20.1,97.07
2026-04-05 23:06,98.5,20.12,97.07
2026-04-05 23:07,98.5,20.01,97.06
2026-04-05 23:08,98.7,20.07,97.06
2026-04-05 23:09,98.7,20.03,97.05
2026-04-05 23:10,98.7,20.03,97.04
2026-04-05 23:11,98.7,19.94,97.04
2026-04-05 23:12,98.9,19.93,97.04
2026-04-05 23:13,98.8,19.97,97.03
2026-04-05 23:14,98.9,19.9,97.02
2026-04-05 23:15,98.9,20,97.02
2026-04-05 23:16,98.7,20.03,97.03
2026-04-05 23:17,98.6,19.94,97.04
2026-04-05 23:18,98.5,20.05,97.05
2026-04-05 23:19,98.5,19.99,97.05
2026-04-05 23:20,98.5,20.05,97.06
2026-04-05 23:21,98.4,20,97.04
2026-04-05 23:22,98.5,20.05,97.03
2026-04-05 23:23,98.6,19.96,97.03
2026-04-05 23:24,98.5,20.07,97.03
2026-04-05 23:25,98.3,20.05,97.03
2026-04-05 23:26,98.2,19.96,97.03
2026-04-05 23:27,98.3,19.91,97.03
2026-04-05 23:28,98.3,20.03,97.03
2026-04-05 23:29,98.2,19.99,97.03
2026-04-05 23:30,98.4,20.03,97.03
2026-04-05 23:31,98.5,19.97,97.02
2026-04-05 23:32,98.3,20.08,97.03
2026-04-05 23:33,98.4,20.08,97.04
2026-04-05 23:34,98.3,20.03,97.04
2026-04-05 23:35,98.3,19.96,97.04
2026-04-05 23:36,98.2,19.99,97.05
2026-04-05 23:37,98.2,19.97,97.05
2026-04-05 23:38,98.1,20,97.06
2026-04-05 23:39,98.1,19.9,97.07
2026-04-05 23:40,98.1,19.99,97.07
2026-04-05 23:41,98.2,19.94,97.07
2026-04-05 23:42,98.3,19.96,97.06
2026-04-05 23:43,98.5,20,97.07
2026-04-05 23:44,98.5,20,97.06
2026-04-05 23:45,98.5,19.96,97.06
2026-04-05 23:46,98.4,19.96,97.06
2026-04-05 23:47,98.3,20,97.06
2026-04-05 23:48,98.5,19.94,97.06
2026-04-05 23:49,98.7,19.99,97.05
2026-04-05 23:50,98.9,19.9,97.05
2026-04-05 23:51,99,19.94,97.05
2026-04-05 23:52,98.9,19.87,97.05
2026-04-05 23:53,98.7,19.87,97.04
2026-04-05 23:54,98.9,19.97,97.04
2026-04-05 23:55,98.9,19.93,97.05
2026-04-05 23:56,98.8,19.88,97.04
2026-04-05 23:57,98.8,19.93,97.04
2026-04-05 23:58,98.8,19.81,97.03
2026-04-05 23:59,98.8,19.86,97.04
2026-04-06 00:00,98.7,19.99,97.03
2026-04-06 00:01,98.8,19.87,97.04
2026-04-06 00:02,98.9,19.86,97.04
2026-04-06 00:03,98.6,20,97.04
2026-04-06 00:04,98.7,20,97.04
2026-04-06 00:05,98.6,19.97,97.04
2026-04-06 00:06,98.7,19.97,97.03
2026-04-06 00:07,98.9,20.01,97.04
2026-04-06 00:08,98.7,20.07,97.03
2026-04-06 00:09,98.6,20.05,97.04
2026-04-06 00:10,98.6,20.07,97.04
2026-04-06 00:11,98.4,20.15,97.03
2026-04-06 00:12,98.4,20.08,97.03
2026-04-06 00:13,98.4,19.97,97.03
2026-04-06 00:14,98.7,20,97.04
2026-04-06 00:15,98.7,19.86,97.05
2026-04-06 00:16,99,19.96,97.04
2026-04-06 00:17,99,20,97.04
2026-04-06 00:18,99,19.94,97.04
2026-04-06 00:19,98.8,19.99,97.04
2026-04-06 00:20,98.8,20,97.03
2026-04-06 00:21,98.6,19.94,97.03
2026-04-06 00:22,98.7,19.87,97.03
2026-04-06 00:23,98.7,19.87,97.03
2026-04-06 00:24,98.7,19.86,97.03
2026-04-06 00:25,98.7,19.81,97.03
2026-04-06 00:26,98.8,19.93,97.04
2026-04-06 00:27,98.8,19.78,97.05
2026-04-06 00:28,98.8,19.69,97.04
2026-04-06 00:29,98.8,19.69,97.04
2026-04-06 00:30,99,19.72,97.03
2026-04-06 00:31,98.9,19.81,97.02
2026-04-06 00:32,98.8,19.78,97.02
2026-04-06 00:33,98.8,19.77,97.02
2026-04-06 00:34,98.9,19.72,97.02
2026-04-06 00:35,98.9,19.83,97.02
2026-04-06 00:36,98.9,19.83,97.03
2026-04-06 00:37,98.9,19.74,97.03
2026-04-06 00:38,99,19.74,97.02
2026-04-06 00:39,99.1,19.83,97.02
2026-04-06 00:40,98.9,19.65,97.02
2026-04-06 00:41,99,19.73,97.03
2026-04-06 00:42,99.1,19.67,97.03
2026-04-06 00:43,99,19.73,97.04
2026-04-06 00:44,99,19.74,97.02
2026-04-06 00:45,99.1,19.83,97.02
2026-04-06 00:46,98.9,19.74,97.02
2026-04-06 00:47,99,19.74,97.03
2026-04-06 00:48,99.1,19.65,97.03
2026-04-06 00:49,99.1,19.7,97.02
2026-04-06 00:50,99.1,19.77,97.01
2026-04-06 00:51,99,19.72,97.01
2026-04-06 00:52,99.2,19.76,97.01
2026-04-06 00:53,99,19.76,97.01
2026-04-06 00:54,99.1,19.84,96.99
2026-04-06 00:55,98.8,19.73,97.01
2026-04-06 00:56,98.9,19.73,97
2026-04-06 00:57,98.9,19.76,96.99
2026-04-06 00:58,98.9,19.81,97
2026-04-06 00:59,98.7,19.8,97.01
2026-04-06 01:00,98.7,19.74,97.01
2026-04-06 01:01,98.8,19.76,97.02
2026-04-06 01:02,98.8,19.72,97.01
2026-04-06 01:03,98.7,19.77,97.01
2026-04-06 01:04,98.5,19.74,97.02
2026-04-06 01:05,98.6,19.67,97.02
2026-04-06 01:06,98.8,19.74,97.02
2026-04-06 01:07,98.8,19.78,97.03
2026-04-06 01:08,98.9,19.76,97.03
2026-04-06 01:09,98.7,19.78,97.02
2026-04-06 01:10,98.6,19.84,97.03
2026-04-06 01:11,98.6,19.72,97.03
2026-04-06 01:12,98.6,19.8,97.02
2026-04-06 01:13,98.4,19.72,97.02
2026-04-06 01:14,98.6,19.93,97.02
2026-04-06 01:15,98.4,19.86,97.03
2026-04-06 01:16,98.4,19.86,97.04
2026-04-06 01:17,98.4,19.78,97.04
2026-04-06 01:18,98.4,19.83,97.04
2026-04-06 01:19,98.3,19.81,97.03
2026-04-06 01:20,98.5,19.88,97.04
2026-04-06 01:21,98.2,19.83,97.03
2026-04-06 01:22,98.3,19.77,97.03
2026-04-06 01:23,98.3,19.81,97.03
2026-04-06 01:24,98.2,19.97,97.03
2026-04-06 01:25,98.2,19.88,97.03
2026-04-06 01:26,98,20,97.03
2026-04-06 01:27,98,19.99,97.03
2026-04-06 01:28,97.9,19.96,97.03
2026-04-06 01:29,97.8,19.91,97.02
2026-04-06 01:30,97.7,19.87,97.02
2026-04-06 01:31,97.8,19.91,97.02
2026-04-06 01:32,97.9,19.94,97.03
2026-04-06 01:33,97.8,19.94,97.03
2026-04-06 01:34,97.8,19.94,97.03
2026-04-06 01:35,97.9,19.86,97.02
2026-04-06 01:36,98,19.84,97.02
2026-04-06 01:37,98,19.96,97.02
2026-04-06 01:38,97.9,19.88,97.01
2026-04-06 01:39,97.9,19.88,97.01
2026-04-06 01:40,97.7,19.8,97.01
2026-04-06 01:41,98,19.77,97.01
2026-04-06 01:42,98.2,19.86,97.01
2026-04-06 01:43,98.4,19.88,97
2026-04-06 01:44,98.4,19.8,97
2026-04-06 01:45,98.4,19.73,97
2026-04-06 01:46,98.3,19.76,97.01
2026-04-06 01:47,98.4,19.83,97
2026-04-06 01:48,98.3,19.78,97.01
2026-04-06 01:49,98.6,19.72,97.01
2026-04-06 01:50,98.6,19.66,97.01
2026-04-06 01:51,98.6,19.78,97.01
2026-04-06 01:52,98.5,19.63,97.01
2026-04-06 01:53,98.6,19.63,97.01
2026-04-06 01:54,98.5,19.69,97
2026-04-06 01:55,98.4,19.73,97.02
2026-04-06 01:56,98.4,19.74,97.02
